id1,affil1,affil_tokens,affil_tokens_labeled
7860,"University of Illinois, 1304 W. Springfield Ave., Urbana, IL 61801, USA; e-mail: kaushikc@cs.uiuc.edu",University of Illinois; Urbana; IL; 61801; USA,University of Illinois<ORG>; Urbana<GPE>; IL<GPE>; 61801<CARDINAL>; USA<GPE>
7278,"University of Illinois, Chicago",University of Illinois; Chicago,University of Illinois<ORG>; Chicago<GPE>
4013,"University of Illinois, Urbana Champaign",University of Illinois; Urbana Champaign,University of Illinois<ORG>; Urbana Champaign<GPE>
1078,"University of Illinois, Urbana-Champaign",University of Illinois; Urbana,University of Illinois<ORG>; Urbana<GPE>
4075,"University of Illinois, Urbana-Champaign, IL",University of Illinois; Urbana-Champaign; IL,University of Illinois<ORG>; Urbana-Champaign<GPE>; IL<GPE>
5571,"University of Illinois, Urbana-Champaign, Urbana, IL, USA",University of Illinois; Urbana; IL; USA,University of Illinois<ORG>; Urbana<GPE>; IL<GPE>; USA<GPE>
8418,"University of Illinois, USA",University of Illinois; USA,University of Illinois<ORG>; USA<GPE>
8133,"University of Insubria, Italy",University of Insubria; Italy,University of Insubria<ORG>; Italy<GPE>
3126,"University of Ioannina, Greece",University of Ioannina; Greece,University of Ioannina<ORG>; Greece<GPE>
5632,"University of Ioannina, Ioannina, Greece",University of Ioannina; Ioannina; Greece,University of Ioannina<ORG>; Ioannina<GPE>; Greece<GPE>
4889,University of Kaiserslautern,University of Kaiserslautern,University of Kaiserslautern<ORG>
811,"University of Kaiserslautern, Kaiserslautern, Germany",University of Kaiserslautern; Kaiserslautern; Germany,University of Kaiserslautern<ORG>; Kaiserslautern<GPE>; Germany<GPE>
8754,"University of Kaiserslautern, Kaiserslautern, Germany 67653",University of Kaiserslautern; Kaiserslautern; Germany; 67653,University of Kaiserslautern<ORG>; Kaiserslautern<GPE>; Germany<GPE>; 67653<CARDINAL>
7023,"University of Konstanz, D-78457 Konstanz, Germany",Konstanz; Germany,Konstanz<GPE>; Germany<GPE>
1453,"University of Konstanz, Department of Computer and Information Science, Konstanz, Germany",University of Konstanz; Department of Computer and Information Science; Konstanz; Germany,University of Konstanz<ORG>; Department of Computer and Information Science<ORG>; Konstanz<GPE>; Germany<GPE>
7244,"University of Konstanz, Germany",University of Konstanz; Germany,University of Konstanz<ORG>; Germany<GPE>
1180,"University of Konstanz, Konstanz, Germany",University of Konstanz; Konstanz; Germany,University of Konstanz<ORG>; Konstanz<GPE>; Germany<GPE>
1113,University of Leipzig,University of Leipzig,University of Leipzig<ORG>
1805,"University of Leipzig, Germany",University of Leipzig; Germany,University of Leipzig<ORG>; Germany<GPE>
4686,"University of Leipzig, Leipzig, Germany",University of Leipzig; Leipzig; Germany,University of Leipzig<ORG>; Leipzig<GPE>; Germany<GPE>
2503,"University of London, London, United Kingdom",University of London; London; United Kingdom,University of London<ORG>; London<GPE>; United Kingdom<GPE>
8405,"University of London, U.K.",University of London; U.K.,University of London<ORG>; U.K.<GPE>
8058,"University of Louisiana at Lafayette, USA",University of Louisiana at Lafayette; USA,University of Louisiana at Lafayette<ORG>; USA<GPE>
5528,"University of Manchester, Manchester, United Kingdom",University of Manchester; Manchester; United Kingdom,University of Manchester<ORG>; Manchester<GPE>; United Kingdom<GPE>
2613,"University of Mannheim, Germany",University of Mannheim; Germany,University of Mannheim<ORG>; Germany<GPE>
770,"University of Mannheim, Mannheim, Germany",University of Mannheim; Mannheim; Germany,University of Mannheim<ORG>; Mannheim<GPE>; Germany<GPE>
3775,University of Marburg,University of Marburg,University of Marburg<ORG>
9235,"University of Marburg, Germany",University of Marburg; Germany,University of Marburg<ORG>; Germany<GPE>
2278,"University of Marburg, Marburg, Germany",University of Marburg; Marburg; Germany,University of Marburg<ORG>; Marburg<GPE>; Germany<GPE>
3452,University of Maryland,University of Maryland,University of Maryland<ORG>
3136,University of Maryland at College Park,University of Maryland; College Park,University of Maryland<ORG>; College Park<LOC>
9101,University of Maryland Baltimore County,University of Maryland; Baltimore County,University of Maryland<ORG>; Baltimore County<GPE>
5266,"University of Maryland, Baltimore County, Baltimore, MD",University of Maryland; Baltimore County; Baltimore; MD,University of Maryland<ORG>; Baltimore County<GPE>; Baltimore<GPE>; MD<GPE>
2838,"University of Maryland, College Park",University of Maryland; College Park,University of Maryland<ORG>; College Park<GPE>
7364,"University of Maryland, College Park, College Park, Maryland",University of Maryland; College Park; Maryland,University of Maryland<ORG>; College Park<GPE>; Maryland<GPE>
7904,"University of Maryland, College Park, Maryland",University of Maryland; College Park; Maryland,University of Maryland<ORG>; College Park<GPE>; Maryland<GPE>
1096,"University of Maryland, College Park, MD",University of Maryland; College Park; MD,University of Maryland<ORG>; College Park<GPE>; MD<GPE>
9791,"University of Maryland, College Park, MD 20",University of Maryland; College Park; MD,University of Maryland<ORG>; College Park<GPE>; MD<GPE>
7727,"University of Maryland, College Park, MD 20742, USA; E-mail: {louiqa,vladimir,taozhan}@umiacs.umd.edu",College Park; MD; 20742; USA,College Park<GPE>; MD<GPE>; 20742<CARDINAL>; USA<GPE>
5562,"University of Maryland, College Park, MD, USA",University of Maryland; College Park; MD; USA,University of Maryland<ORG>; College Park<GPE>; MD<GPE>; USA<GPE>
8682,"University of Maryland, College park, USA",University of Maryland; College park; USA,University of Maryland<ORG>; College park<GPE>; USA<GPE>
426,"University of Maryland, MD",University of Maryland; MD,University of Maryland<ORG>; MD<GPE>
8576,"University of Maryland, USA",University of Maryland; USA,University of Maryland<ORG>; USA<GPE>
3032,University of Massachusetts,University of Massachusetts,University of Massachusetts<ORG>
3090,University of Massachusetts Amherst,University of Massachusetts Amherst,University of Massachusetts Amherst<ORG>
5587,"University of Massachusetts Amherst, Amherst, MA, USA",University of Massachusetts; Amherst; MA; USA,University of Massachusetts<ORG>; Amherst<GPE>; MA<GPE>; USA<GPE>
4252,University of Massachusetts Boston,University of Massachusetts Boston,University of Massachusetts Boston<ORG>
3145,"University of Massachusetts, Amherst",University of Massachusetts; Amherst,University of Massachusetts<ORG>; Amherst<GPE>
8854,"University of Massachusetts, Amherst, Amherst, MA",University of Massachusetts; Amherst; MA,University of Massachusetts<ORG>; Amherst<GPE>; MA<GPE>
2932,"University of Massachusetts, Amherst, MA",University of Massachusetts; Amherst; MA,University of Massachusetts<ORG>; Amherst<GPE>; MA<GPE>
9141,"University of Melbourne Melbourne, Australia",University of Melbourne; Melbourne; Australia,University of Melbourne<ORG>; Melbourne<GPE>; Australia<GPE>
8253,"University of Melbourne, Australia",University of Melbourne; Australia,University of Melbourne<ORG>; Australia<GPE>
9201,"University of Melbourne, Victoria, Australia",University of Melbourne; Victoria; Australia,University of Melbourne<ORG>; Victoria<GPE>; Australia<GPE>
2501,University of Michigan,University of Michigan,University of Michigan<ORG>
3717,University of Michigan at Ann Arbor,University of Michigan at Ann Arbor,University of Michigan at Ann Arbor<ORG>
1081,"University of Michigan, Ann Arbor",University of Michigan; Ann Arbor,University of Michigan<ORG>; Ann Arbor<GPE>
101,"University of Michigan, Ann Arbor, MI",University of Michigan; Ann Arbor; MI,University of Michigan<ORG>; Ann Arbor<GPE>; MI<GPE>
5692,"University of Michigan, Ann Arbor, MI, USA",University of Michigan; Ann Arbor; MI; USA,University of Michigan<ORG>; Ann Arbor<GPE>; MI<GPE>; USA<GPE>
7692,"University of Michigan, Ann Arbor, Mich., USA; e-mail: {jag, shurug, apchapma, andrewdn, spapariz, jignesh, nuwee, yuwu, congy}@umich.edu",University of Michigan; Ann Arbor; Mich.; USA; jag; shurug; apchapma; andrewdn; spapariz; jignesh; nuwee; yuwu,University of Michigan<ORG>; Ann Arbor<GPE>; Mich.<GPE>; USA<GPE>; jag<PERSON>; shurug<PERSON>; apchapma<PERSON>; andrewdn<PERSON>; spapariz<PERSON>; jignesh<PERSON>; nuwee<PERSON>; yuwu<PERSON>
2271,"University of Michigan, Ann Arbor, Michigan",University of Michigan; Ann Arbor; Michigan,University of Michigan<ORG>; Ann Arbor<GPE>; Michigan<GPE>
7758,"University of Michigan, Ann Arbor; E-mail: jag@umich.edu",University of Michigan; Ann Arbor,University of Michigan<ORG>; Ann Arbor<GPE>
199,"University of Michigan, MI",University of Michigan; MI,University of Michigan<ORG>; MI<GPE>
8238,"University of Michigan, USA",University of Michigan; USA,University of Michigan<ORG>; USA<GPE>
5537,"University of Michigan: Ann Arbor, Ann Arbor, MI",University of Michigan; Ann Arbor; MI,University of Michigan<ORG>; Ann Arbor<GPE>; MI<GPE>
3582,"University of Milano, Italy",University of Milano; Italy,University of Milano<ORG>; Italy<GPE>
1943,"University of Minnesota at Twin-Cities, Minneapolis, MN",University of Minnesota at Twin-Cities; Minneapolis; MN,University of Minnesota at Twin-Cities<ORG>; Minneapolis<GPE>; MN<GPE>
3065,"University of Minnesota, Minneapolis, MN",University of Minnesota; Minneapolis; MN,University of Minnesota<ORG>; Minneapolis<GPE>; MN<GPE>
6003,"University of Minnesota, Minneapolis, MN, USA",University of Minnesota; Minneapolis; MN; USA,University of Minnesota<ORG>; Minneapolis<GPE>; MN<GPE>; USA<GPE>
3580,"University of Modena, Italy",University of Modena; Italy,University of Modena<ORG>; Italy<GPE>
7648,"University of Mons-Hainaut, Mons, Belgium",University of Mons-Hainaut; Mons; Belgium,University of Mons-Hainaut<ORG>; Mons<GPE>; Belgium<GPE>
3923,University of Munchen,University of Munchen,University of Munchen<ORG>
3460,University of Munich,University of Munich,University of Munich<ORG>
4163,"University of Munich, Germany",University of Munich; Germany,University of Munich<ORG>; Germany<GPE>
6963,"University of Munich, Institute for Computer Science",University of Munich; Institute for Computer Science,University of Munich<ORG>; Institute for Computer Science<ORG>
1808,"University of Munich, Institute for Computer Science, Munich, Germany",University of Munich; Institute for Computer Science; Munich; Germany,University of Munich<ORG>; Institute for Computer Science<ORG>; Munich<GPE>; Germany<GPE>
4095,"University of Munich, Munich, Germany",University of Munich; Munich; Germany,University of Munich<ORG>; Munich<GPE>; Germany<GPE>
7898,"University of Münster, Münster, Germany",University of Münster; Münster; Germany,University of Münster<ORG>; Münster<GPE>; Germany<GPE>
5146,"University of Nantes - LINA, Nantes, France",University of Nantes; LINA; Nantes; France,University of Nantes<ORG>; LINA<ORG>; Nantes<GPE>; France<GPE>
2338,"University of Nantes, France",University of Nantes; France,University of Nantes<ORG>; France<GPE>
3631,University of New South Wales,University of New South Wales,University of New South Wales<ORG>
37,"University of New South Wales, Australia",University of New South Wales; Australia,University of New South Wales<ORG>; Australia<GPE>
5117,"University of New South Wales, Sydney, Australia",University of New South Wales; Sydney; Australia,University of New South Wales<ORG>; Sydney<GPE>; Australia<GPE>
2138,"University of New South Wales, Sydney, NSW, Australia",University of New South Wales; Sydney; NSW; Australia,University of New South Wales<ORG>; Sydney<GPE>; NSW<GPE>; Australia<GPE>
4030,University of North Carolina at Chapel Hill,University of North Carolina,University of North Carolina<ORG>
4723,"University of North Carolina at Chapel Hill, Chapel Hill, NC",University of North Carolina; Chapel Hill; NC,University of North Carolina<ORG>; Chapel Hill<GPE>; NC<GPE>
5594,"University of North Carolina at Chapel Hill, Chapel Hill, NC, USA",University of North Carolina; Chapel Hill; NC; USA,University of North Carolina<ORG>; Chapel Hill<GPE>; NC<GPE>; USA<GPE>
7629,"University of North Carolina, Greensboro",University of North Carolina; Greensboro,University of North Carolina<ORG>; Greensboro<GPE>
1529,"University of NSW, Sydney, Australia",University of NSW; Sydney; Australia,University of NSW<ORG>; Sydney<GPE>; Australia<GPE>
3654,University of Oklahoma,University of Oklahoma,University of Oklahoma<ORG>
431,"University of Ottawa, Ottawa, Canada",University of Ottawa; Ottawa; Canada,University of Ottawa<ORG>; Ottawa<GPE>; Canada<GPE>
2959,"University of Ottawa, Ottawa, Ontario, Canada",University of Ottawa; Ottawa; Ontario; Canada,University of Ottawa<ORG>; Ottawa<GPE>; Ontario<GPE>; Canada<GPE>
3007,University of Oxford,University of Oxford,University of Oxford<ORG>
6385,"University of Oxford, Oxford, United Kingdom",University of Oxford; Oxford; United Kingdom,University of Oxford<ORG>; Oxford<GPE>; United Kingdom<GPE>
3892,University of Paris 6,University of Paris 6,University of Paris 6<ORG>
3965,"University of Paris 6, France",University of Paris; 6; France,University of Paris<ORG>; 6<CARDINAL>; France<GPE>
3819,University of Passau,University of Passau,University of Passau<ORG>
193,"University of Patras, Rio, Greece",University of Patras; Rio; Greece,University of Patras<ORG>; Rio<GPE>; Greece<GPE>
933,University of Pennsylvania,University of Pennsylvania,University of Pennsylvania<ORG>
2663,"University of Pennsylvania, Philadelphia",University of Pennsylvania; Philadelphia,University of Pennsylvania<ORG>; Philadelphia<GPE>
119,"University of Pennsylvania, Philadelphia, PA",University of Pennsylvania; Philadelphia; PA,University of Pennsylvania<ORG>; Philadelphia<GPE>; PA<GPE>
5569,"University of Pennsylvania, Philadelphia, PA, USA",University of Pennsylvania; Philadelphia; PA; USA,University of Pennsylvania<ORG>; Philadelphia<GPE>; PA<GPE>; USA<GPE>
7996,"University of Pennsylvania, Philadelphia, Pennsylvania, PA",University of Pennsylvania; Philadelphia; Pennsylvania; PA,University of Pennsylvania<ORG>; Philadelphia<GPE>; Pennsylvania<GPE>; PA<GPE>
8671,"University of Pennsylvania, Philadelphia, USA",University of Pennsylvania; Philadelphia; USA,University of Pennsylvania<ORG>; Philadelphia<GPE>; USA<GPE>
424,"University of Pittsburgh, Pittsburgh, PA",University of Pittsburgh; Pittsburgh; PA,University of Pittsburgh<ORG>; Pittsburgh<GPE>; PA<GPE>
6245,"University of Pittsburgh, Pittsburgh, PA, USA",University of Pittsburgh; Pittsburgh; PA; USA,University of Pittsburgh<ORG>; Pittsburgh<GPE>; PA<GPE>; USA<GPE>
